drive_id,route_counter,wall_date,date,n_segs,n_elig,engaged_frac,weave_path,weave_steer,hunt_steer,centering_abs,centering_signed,spd_mph,sr_start,sr_end,aoa_start,aoa_end,stf,cal_yaw,cal_pitch,cal_roll,calperc_start,calperc_min,calperc_end,lc_kp,pi_set
route_5e,94,1776608300.174153,2026-04-19 14:18,7,0,0.0,,,,,,,16.865535736083984,16.868257522583008,-1.063331961631775,-1.178378701210022,1.0000004768371582,-2.9933269023895264,2.4743950366973877,-0.0163463484495878,100.0,100.0,100.0,,unknown/manual
route_40,64,1776004550.5020194,2026-04-12 14:35,61,15,0.6978079841922981,1.4933465589095636,0.6514159188836431,0.1595560724787936,0.1939467787742614,-0.1490792036056518,62.04712154335022,16.50079345703125,16.612733840942383,0.6149128675460815,0.8602790832519531,0.996874451637268,-2.7849373817443848,2.455503225326538,-0.0073789423331618,100.0,100.0,100.0,,unknown/manual
route_58,88,1776522812.532742,2026-04-18 14:33,43,2,0.1060882302525984,1.2201604440110128,0.5183303574517055,0.1057186807395703,0.1808988153934478,-0.1719696596264839,61.99144742754937,16.736328125,16.67780876159668,0.3426550328731537,-0.935512363910675,0.9675849080085754,-2.8732662200927734,2.422137498855591,-0.0112846652045845,100.0,100.0,100.0,,unknown/manual
route_4a,74,1774282529.0044007,2026-03-23 16:15,58,13,0.9153491838885686,0.9308328807386572,0.5430358960166293,0.1294077370482916,0.1286949068307876,-0.0387754775583744,72.27849977596284,17.062314987182617,17.554405212402344,0.188483327627182,-0.067235991358757,0.9908820986747742,-3.238115072250366,2.478226900100708,-0.0156014608219265,100.0,100.0,100.0,9.999999747378752e-05,weak
route_4e,78,1774293475.9682724,2026-03-23 19:17,54,7,0.7584539267955887,1.091779636724736,0.6252316749360832,0.1672434655504885,0.1382694244384765,0.0025479539763182,68.04268675374985,17.94685173034668,17.326066970825195,-0.0889663845300674,0.0702461823821067,0.9951820969581604,-3.1791024208068848,2.463786363601685,-0.012946599163115,100.0,100.0,100.0,9.999999747378752e-05,weak
route_64,100,1777035194.007799,2026-04-24 12:53,13,0,0.4579281603492756,,,,,,,16.310283660888672,16.271631240844727,-0.1384403705596923,0.2026953250169754,1.0002270936965942,-2.920289993286133,2.470963478088379,-0.0132430652156472,100.0,100.0,100.0,,unknown/manual
route_63,99,1776946174.8718195,2026-04-23 12:09,21,2,0.2953022349872899,0.9291069383583872,0.430680532313588,0.1176699895310987,0.1420718282461166,-0.0017606616020202,60.248741470699315,16.342226028442383,16.310283660888672,0.2585572004318237,-0.1384403705596923,0.9997157454490662,-2.925065517425537,2.487905502319336,-0.0134495208039879,100.0,100.0,100.0,,unknown/manual
route_55,85,1776454540.6290452,2026-04-17 19:35,71,4,0.5403370754796879,1.287353303015308,0.6733013411869477,0.1579173514910744,0.1983805298805236,0.0615660194307565,73.29333773468018,16.551048278808594,16.488872528076172,-0.289992481470108,-0.5930122137069702,0.9984291791915894,-2.863276243209839,2.438906192779541,-0.0108516961336135,100.0,100.0,100.0,,unknown/manual
route_66,102,1774552858.8187437,2026-03-26 19:20,8,1,0.9686490116254668,0.902451817057598,0.5821412621777186,0.0917434295576654,0.075496107339859,0.0362129770219326,75.16953037075044,17.364646911621094,17.420305252075195,-0.1445715725421905,-0.0497138388454914,0.9990426898002625,-3.168027400970459,2.424720764160156,-0.0124496174976229,100.0,100.0,100.0,9.999999747378752e-05,weak
route_62,98,1776945244.1993227,2026-04-23 11:54,35,1,0.4880069524913094,1.4700922415646696,0.6047427455215411,0.224905819724028,0.0989403799176216,0.0412438288331031,55.85081378585816,16.38346290588379,16.340381622314453,-0.7340168952941895,0.2763995230197906,1.0051145553588867,-2.9309074878692627,2.347642183303833,-0.013723456300795,100.0,100.0,100.0,,unknown/manual
