setting,subset,metric,comparison,stratum,a_n_windows,b_n_windows,weight,a_median,b_median,diff
primary,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.125662748968462,0.8542909310614474,-0.2713718179070147
primary,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.0309172367139814,0.9279560846004963,-0.10296115211348511
primary,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-5|-1|11|-1,1,1,1.0,0.08645336578315796,0.06949190654553726,-0.0169614592376207
primary,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-7|-1|11|0,1,1,1.0,0.08634648096344713,0.0682226215149724,-0.018123859448474736
primary,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-8|-1|11|0,1,1,1.0,0.07934138057414696,0.07369805230107081,-0.005643328273076148
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.1400887712341419,0.8547808549822951,-0.2853079162518468
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.1312028300133612,0.7947097623024592,-0.33649306771090204
primary,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.2665723672606748,0.9425830356701411,-0.32398933159053367
primary,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.1401144417130875,0.8547822794206187,-0.2853321622924688
primary,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.131206979654075,0.7947033178205826,-0.33650366183349234
primary,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.2666029956387752,0.9424272692716192,-0.32417572636715597
strict_curve,speed_curve_matched,steer_rms_deg,B-minus-A,10|-1,9,4,4.0,0.7289363713245116,0.8119276530952855,0.08299128177077386
strict_curve,speed_curve_matched,steer_rms_deg,B-minus-A,10|0,4,1,1.0,0.5705821871415466,1.677591351006669,1.1070091638651223
strict_curve,speed_curve_matched,steer_rms_deg,B-minus-A,11|-1,1,3,1.0,0.3467035176002931,0.6169859296524867,0.27028241205219355
strict_curve,speed_curve_matched,actual_curv_rms_1pm,B-minus-A,10|-1,9,4,4.0,1.6917384114753824,1.9345518668872415,0.24281345541185906
strict_curve,speed_curve_matched,actual_curv_rms_1pm,B-minus-A,10|0,4,1,1.0,1.2836066493438822,4.527763056793452,3.2441564074495695
strict_curve,speed_curve_matched,actual_curv_rms_1pm,B-minus-A,11|-1,1,3,1.0,0.7628489554216309,1.2213005120051372,0.45845155658350634
strict_curve,speed_curve_matched,lat_accel_rms_mps2,B-minus-A,10|-1,9,4,4.0,0.10582818667494036,0.14006625826053953,0.034238071585599175
strict_curve,speed_curve_matched,lat_accel_rms_mps2,B-minus-A,10|0,4,1,1.0,0.08892443141371945,0.27551758006912386,0.1865931486554044
strict_curve,speed_curve_matched,lat_accel_rms_mps2,B-minus-A,11|-1,1,3,1.0,0.06516169781546259,0.08851258611980513,0.023350888304342537
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,10|-1,9,4,4.0,1.4544419289809063,2.1015928202639538,0.6471508912830475
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,10|0,4,1,1.0,1.0440700199681126,4.377638178379579,3.3335681584114663
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,11|-1,1,3,1.0,0.6030258653690915,1.1400887712341419,0.5370629058650503
strict_curve,speed_curve_matched,desired_curv_rms_1pm,B-minus-A,10|-1,9,4,4.0,1.4544062229458508,2.1015106060593607,0.6471043831135099
strict_curve,speed_curve_matched,desired_curv_rms_1pm,B-minus-A,10|0,4,1,1.0,1.0439664004734683,4.377887348810649,3.333920948337181
strict_curve,speed_curve_matched,desired_curv_rms_1pm,B-minus-A,11|-1,1,3,1.0,0.6029768169047595,1.1401144417130875,0.537137624808328
strict_curve,gps_speed_curve_matched,steer_rms_deg,B-minus-A,-6|-1|10|-1,1,1,1.0,0.6911565091451806,0.884118838989439,0.19296232984425843
strict_curve,gps_speed_curve_matched,steer_rms_deg,B-minus-A,-9|-1|10|-1,2,1,1.0,0.8540616889599231,0.739736467201132,-0.11432522175879112
strict_curve,gps_speed_curve_matched,actual_curv_rms_1pm,B-minus-A,-6|-1|10|-1,1,1,1.0,1.6917384114753824,1.916736716974924,0.2249983054995417
strict_curve,gps_speed_curve_matched,actual_curv_rms_1pm,B-minus-A,-9|-1|10|-1,2,1,1.0,1.9788225047491927,1.9523670167995586,-0.02645548794963415
strict_curve,gps_speed_curve_matched,lat_accel_rms_mps2,B-minus-A,-6|-1|10|-1,1,1,1.0,0.10558823623968132,0.13389392886118967,0.028305692621508352
strict_curve,gps_speed_curve_matched,lat_accel_rms_mps2,B-minus-A,-9|-1|10|-1,2,1,1.0,0.1260743843309497,0.14623858765988937,0.020164203328939673
strict_curve,gps_speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,-6|-1|10|-1,1,1,1.0,1.4544419289809063,1.8001665319598001,0.34572460297889385
strict_curve,gps_speed_curve_matched,cmd_curv_rms_1pm,B-minus-A,-9|-1|10|-1,2,1,1.0,1.7169438053815385,1.58566703929724,-0.1312767660842984
strict_curve,gps_speed_curve_matched,desired_curv_rms_1pm,B-minus-A,-6|-1|10|-1,1,1,1.0,1.4544062229458508,1.8000910624590516,0.34568483951320084
strict_curve,gps_speed_curve_matched,desired_curv_rms_1pm,B-minus-A,-9|-1|10|-1,2,1,1.0,1.7169602920958207,1.5857138358960867,-0.13124645619973396
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-A,10|-1,9,1,1.0,0.7289363713245116,0.6184975497089709,-0.11043882161554075
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-A,11|-1,1,4,1.0,0.3467035176002931,0.46739422532719666,0.12069070772690355
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-A,8|-1,8,4,4.0,1.0143299785864,0.5993642466608846,-0.41496573192551534
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-A,8|-2,4,1,1.0,1.0968627468998688,0.71325505885967,-0.38360768804019885
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-A,9|-1,7,4,4.0,0.7371743708530383,0.7120499827423692,-0.025124388110669083
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-A,9|0,2,2,2.0,1.5026152021047663,1.516234465775943,0.013619263671176718
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.6917384114753824,1.3908548256016138,-0.3008835858737686
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.7628489554216309,0.9428248270347939,0.17997587161316297
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.530083808320284,1.5253718013248714,-1.0047120069954125
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,2.7645255599837206,1.7838372013542445,-0.9806883586294761
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,1.8312171949428837,1.7683965628406497,-0.06282063210223399
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-A,9|0,2,2,2.0,3.878414989191211,2.80973657358083,-1.068678415610381
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,10|-1,9,1,1.0,0.10582818667494036,0.09063176286304815,-0.015196423811892207
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,11|-1,1,4,1.0,0.06516169781546259,0.07442634416182697,0.009264646346364383
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,8|-1,8,4,4.0,0.12171221400709238,0.06659374625703944,-0.05511846775005294
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,8|-2,4,1,1.0,0.12006311746407072,0.08378920823585649,-0.03627390922821423
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|-1,7,4,4.0,0.10140198523828704,0.09403110471026738,-0.007370880528019666
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-A,9|0,2,2,2.0,0.2209468263508475,0.15760705183219945,-0.06333977451864806
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.4544419289809063,1.332967611880338,-0.12147431710056833
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.6030258653690915,0.9004632758047912,0.2974374104356997
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.27433118710608,1.6548252316128282,-0.6195059554932518
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,2.3140424161218407,1.8798319988100762,-0.43421041731176446
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,1.7176247904715756,1.9438258879076598,0.2262010974360842
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,9|0,2,2,2.0,3.4793519343506314,4.749486490111268,1.2701345557606367
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,10|-1,9,1,1.0,1.4544062229458508,1.332972450737306,-0.12143377220854479
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,11|-1,1,4,1.0,0.6029768169047595,0.9004682430691673,0.2974914261644078
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,8|-1,8,4,4.0,2.2744249043704654,1.6549225905699019,-0.6195023138005635
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,8|-2,4,1,1.0,2.314041129741245,1.8798319990693821,-0.43420913067186273
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|-1,7,4,4.0,1.7176719279373454,1.943835691298292,0.22616376336094657
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-A,9|0,2,2,2.0,3.4792418598050574,4.749450110756188,1.2702082509511303
strict_curve,gps_speed_curve_matched,steer_rms_deg,C-minus-A,-9|-1|9|-1,1,1,1.0,0.937335729301459,0.6926921432943297,-0.24464358600712932
strict_curve,gps_speed_curve_matched,steer_rms_deg,C-minus-A,3|-1|9|0,1,1,1.0,1.9436729436166096,1.4981627301966551,-0.44551021341995445
strict_curve,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,2.3015880465022787,1.7407774117020287,-0.56081063480025
strict_curve,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,5.07913299736738,4.0114669927034585,-1.0676660046639217
strict_curve,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,-9|-1|9|-1,1,1,1.0,0.12906307870562447,0.09460090112596795,-0.03446217757965653
strict_curve,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-A,3|-1|9|0,1,1,1.0,0.29528863725208676,0.22542490251106018,-0.06986373474102658
strict_curve,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,1.9055731658779653,1.6596867055811257,-0.24588646029683958
strict_curve,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,4.7321590395111155,4.4766744271957695,-0.255484612315346
strict_curve,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,-9|-1|9|-1,1,1,1.0,1.9055321290726863,1.659685074343793,-0.24584705472889334
strict_curve,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-A,3|-1|9|0,1,1,1.0,4.732192228365042,4.4766584265699185,-0.2555338017951234
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-B,10|-1,4,1,1.0,0.8119276530952855,0.6184975497089709,-0.1934301033863146
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-B,11|-1,3,4,3.0,0.6169859296524867,0.46739422532719666,-0.14959170432529
strict_curve,speed_curve_matched,steer_rms_deg,C-minus-B,11|0,2,2,2.0,0.513849626163777,0.41461111298657743,-0.09923851317719962
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,1.9345518668872415,1.3908548256016138,-0.5436970412856277
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.2213005120051372,0.9428248270347939,-0.27847568497034336
strict_curve,speed_curve_matched,actual_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.0782899928412217,0.8911235078309718,-0.1871664850102499
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,10|-1,4,1,1.0,0.14006625826053953,0.09063176286304815,-0.04943449539749138
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|-1,3,4,3.0,0.08851258611980513,0.07442634416182697,-0.014086241957978154
strict_curve,speed_curve_matched,lat_accel_rms_mps2,C-minus-B,11|0,2,2,2.0,0.08284393076879704,0.0709603369080216,-0.011883593860775435
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,2.1015928202639538,1.332967611880338,-0.7686252083836158
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.1400887712341419,0.9004632758047912,-0.23962549542935063
strict_curve,speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.198887598637018,0.8686463989863001,-0.33024119965071785
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,10|-1,4,1,1.0,2.1015106060593607,1.332972450737306,-0.7685381553220547
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|-1,3,4,3.0,1.1401144417130875,0.9004682430691673,-0.23964619864392023
strict_curve,speed_curve_matched,desired_curv_rms_1pm,C-minus-B,11|0,2,2,2.0,1.198904987646425,0.8685652935461009,-0.33033969410032415
strict_curve,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-5|-1|11|-1,1,1,1.0,0.5682120248265338,0.4454483404508042,-0.12276368437572954
strict_curve,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-7|-1|11|0,1,1,1.0,0.5068971674411765,0.39753082872464884,-0.10936633871652768
strict_curve,gps_speed_curve_matched,steer_rms_deg,C-minus-B,-8|-1|11|0,1,1,1.0,0.5208020848863776,0.431691397248506,-0.08911068763787156
strict_curve,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.147361774344838,0.8754717914770443,-0.27188998286779376
strict_curve,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.125662748968462,0.8542909310614474,-0.2713718179070147
strict_curve,gps_speed_curve_matched,actual_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.0309172367139814,0.9279560846004963,-0.10296115211348511
strict_curve,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-5|-1|11|-1,1,1,1.0,0.08645336578315796,0.06949190654553726,-0.0169614592376207
strict_curve,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-7|-1|11|0,1,1,1.0,0.08634648096344713,0.0682226215149724,-0.018123859448474736
strict_curve,gps_speed_curve_matched,lat_accel_rms_mps2,C-minus-B,-8|-1|11|0,1,1,1.0,0.07934138057414696,0.07369805230107081,-0.005643328273076148
strict_curve,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.1400887712341419,0.8547808549822951,-0.2853079162518468
strict_curve,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.1312028300133612,0.7947097623024592,-0.33649306771090204
strict_curve,gps_speed_curve_matched,cmd_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.2665723672606748,0.9425830356701411,-0.32398933159053367
strict_curve,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-5|-1|11|-1,1,1,1.0,1.1401144417130875,0.8547822794206187,-0.2853321622924688
strict_curve,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-7|-1|11|0,1,1,1.0,1.131206979654075,0.7947033178205826,-0.33650366183349234
strict_curve,gps_speed_curve_matched,desired_curv_rms_1pm,C-minus-B,-8|-1|11|0,1,1,1.0,1.2666029956387752,0.9424272692716192,-0.32417572636715597
